Source,Winner,Winner Score,Loser,Loser Score,GameID,GameIDInt,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore,Spread,Total
WalderESPN,Dolphins,20,Jets,17,MIANYJ,4765864,MIA,Dolphins,Miami Dolphins,NYJ,Jets,New York Jets,20,17,3,41
MaldonadoESPN,Browns,21,Titans,17,TENCLE,4765863,TEN,Titans,Tennessee Titans,CLE,Browns,Cleveland Browns,17,21,-4,33.5
MoodyESPN,Browns,17,Titans,14,TENCLE,4765863,TEN,Titans,Tennessee Titans,CLE,Browns,Cleveland Browns,14,17,-4,33.5
WalderESPN,Titans,20,Browns,16,TENCLE,4765863,TEN,Titans,Tennessee Titans,CLE,Browns,Cleveland Browns,20,16,-4,33.5
MaldonadoESPN,Broncos,24,Raiders,16,DENLV,4765869,DEN,Broncos,Denver Broncos,LV,Raiders,Las Vegas Raiders,24,16,7.5,40
MoodyESPN,Broncos,26,Raiders,16,DENLV,4765869,DEN,Broncos,Denver Broncos,LV,Raiders,Las Vegas Raiders,26,16,7.5,40
WalderESPN,Broncos,26,Raiders,8,DENLV,4765869,DEN,Broncos,Denver Broncos,LV,Raiders,Las Vegas Raiders,26,8,7.5,40
MaldonadoESPN,Rams,24,Cardinals,20,LARARI,4765871,LAR,Rams,Los Angeles Rams,ARI,Cardinals,Arizona Cardinals,24,20,9,47.5
MoodyESPN,Rams,35,Cardinals,17,LARARI,4765871,LAR,Rams,Los Angeles Rams,ARI,Cardinals,Arizona Cardinals,35,17,9,47.5
WalderESPN,Rams,27,Cardinals,16,LARARI,4765871,LAR,Rams,Los Angeles Rams,ARI,Cardinals,Arizona Cardinals,27,16,9,47.5
MaldonadoESPN,Bears,24,Packers,20,CHIGB,4765867,CHI,Bears,Chicago Bears,GB,Packers,Green Bay Packers,24,20,-6.5,44.5
MoodyESPN,Packers,24,Bears,22,CHIGB,4765867,CHI,Bears,Chicago Bears,GB,Packers,Green Bay Packers,22,24,-6.5,44.5
WalderESPN,Packers,27,Bears,20,CHIGB,4765867,CHI,Bears,Chicago Bears,GB,Packers,Green Bay Packers,20,27,-6.5,44.5
MaldonadoESPN,Chiefs,26,Texans,21,HOUKC,4765872,HOU,Texans,Houston Texans,KC,Chiefs,Kansas City Chiefs,21,26,-3,41.5
MoodyESPN,Chiefs,26,Texans,20,HOUKC,4765872,HOU,Texans,Houston Texans,KC,Chiefs,Kansas City Chiefs,20,26,-3,41.5
WalderESPN,Chiefs,23,Texans,20,HOUKC,4765872,HOU,Texans,Houston Texans,KC,Chiefs,Kansas City Chiefs,20,23,-3,41.5
MaldonadoESPN,Eagles,28,Chargers,20,PHILAC,4765873,PHI,Eagles,Philadelphia Eagles,LAC,Chargers,Los Angeles Chargers,28,20,3,40.5
MoodyESPN,Eagles,27,Chargers,17,PHILAC,4765873,PHI,Eagles,Philadelphia Eagles,LAC,Chargers,Los Angeles Chargers,27,17,3,40.5
WalderESPN,Eagles,24,Chargers,14,PHILAC,4765873,PHI,Eagles,Philadelphia Eagles,LAC,Chargers,Los Angeles Chargers,24,14,3,40.5
Jenna Ortiz,Texans,23,Chiefs,20,HOUKC,4765872,HOU,Texans,Houston Texans,KC,Chiefs,Kansas City Chiefs,23,20,-3,41.5
