Source,Winner,Winner Score,Loser,Loser Score,GameID,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore
MarcusMosher,Cowboys,20,Panthers,19,DALCAR,DAL,Cowboys,Dallas Cowboys,CAR,Panthers,Carolina Panthers,20,19
MarcusMosher,Commanders,26,Saints,17,WASNO,WAS,Commanders,Washington Commanders,NO,Saints,New Orleans Saints,26,17
MarcusMosher,Lions,34,Bills,30,BUFDET,BUF,Bills,Buffalo Bills,DET,Lions,Detroit Lions,30,34
MarcusMosher,Steelers,24,Eagles,20,PITPHI,PIT,Steelers,Pittsburgh Steelers,PHI,Eagles,Philadelphia Eagles,24,20
MarcusMosher,Broncos,26,Colts,20,INDDEN,IND,Colts,Indianapolis Colts,DEN,Broncos,Denver Broncos,20,26
MarcusMosher,Chargers,24,Buccaneers,20,TBLAC,TB,Buccaneers,Tampa Bay Buccaneers,LAC,L.A. Chargers,Los Angeles Chargers,20,24
MarcusMosher,Cardinals,27,Patriots,17,NEARI,NE,Patriots,New England Patriots,ARI,Cardinals,Arizona Cardinals,17,27
MarcusMosher,Seahawks,27,Packers,23,GBSEA,GB,Packers,Green Bay Packers,SEA,Seahawks,Seattle Seahawks,23,27
MarcusMosher,Vikings,27,Bears,20,CHIMIN,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,20,27
MarcusMosher,Falcons,24,Raiders,17,ATLLV,ATL,Falcons,Atlanta Falcons,LV,Raiders,Las Vegas Raiders,24,17
Sportsnaut,Rams,27,49ers,21,LARSF,LAR,Rams,Los Angeles Rams,SF,49ers,San Francisco 49ers,27,21
Sportsnaut,Chiefs,31,Browns,27,KCCLE,KC,Chiefs,Kansas City Chiefs,CLE,Browns,Cleveland Browns,31,27
Sportsnaut,Bengals,34,Titans,21,CINTEN,CIN,Bengals,Cincinnati Bengals,TEN,Titans,Tennessee Titans,34,21
Sportsnaut,Commanders,31,Saints,21,WASNO,WAS,Commanders,Washington Commanders,NO,Saints,New Orleans Saints,31,21
Sportsnaut,Ravens,31,Giants,17,BALNYG,BAL,Ravens,Baltimore Ravens,NYG,N.Y. Giants,New York Giants,31,17
Sportsnaut,Panthers,24,Cowboys,21,DALCAR,DAL,Cowboys,Dallas Cowboys,CAR,Panthers,Carolina Panthers,21,24
Sportsnaut,Jets,27,Jaguars,20,NYJJAC,NYJ,Jets,New York Jets,JAC,Jaguars,Jacksonville Jaguars,27,20
Sportsnaut,Dolphins,24,Texans,21,MIAHOU,MIA,Dolphins,Miami Dolphins,HOU,Texans,Houston Texans,24,21
Sportsnaut,Lions,34,Bills,28,BUFDET,BUF,Bills,Buffalo Bills,DET,Lions,Detroit Lions,28,34
Sportsnaut,Eagles,20,Steelers,17,PITPHI,PIT,Steelers,Pittsburgh Steelers,PHI,Eagles,Philadelphia Eagles,17,20
Sportsnaut,Cardinals,27,Patriots,17,NEARI,NE,Patriots,New England Patriots,ARI,Cardinals,Arizona Cardinals,17,27
Sportsnaut,Chargers,24,Buccaneers,20,TBLAC,TB,Buccaneers,Tampa Bay Buccaneers,LAC,L.A. Chargers,Los Angeles Chargers,20,24
Sportsnaut,Packers,27,Seahawks,24,GBSEA,GB,Packers,Green Bay Packers,SEA,Seahawks,Seattle Seahawks,27,24
Sportsnaut,Vikings,31,Bears,20,CHIMIN,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,20,31
Sportsnaut,Falcons,27,Raiders,21,ATLLV,ATL,Falcons,Atlanta Falcons,LV,Raiders,Las Vegas Raiders,27,21
VinnieIyer,49ers,27,Rams,24,LARSF,LAR,Rams,Los Angeles Rams,SF,49ers,San Francisco 49ers,24,27
VinnieIyer,Lions,31,Bills,27,BUFDET,BUF,Bills,Buffalo Bills,DET,Lions,Detroit Lions,27,31
VinnieIyer,Chiefs,27,Browns,10,KCCLE,KC,Chiefs,Kansas City Chiefs,CLE,Browns,Cleveland Browns,27,10
VinnieIyer,Seahawks,24,Packers,23,GBSEA,GB,Packers,Green Bay Packers,SEA,Seahawks,Seattle Seahawks,23,24
VinnieIyer,Bengals,31,Titans,27,CINTEN,CIN,Bengals,Cincinnati Bengals,TEN,Titans,Tennessee Titans,31,27
VinnieIyer,Commanders,27,Saints,17,WASNO,WAS,Commanders,Washington Commanders,NO,Saints,New Orleans Saints,27,17
VinnieIyer,Ravens,34,Giants,17,BALNYG,BAL,Ravens,Baltimore Ravens,NYG,N.Y. Giants,New York Giants,34,17
VinnieIyer,Jets,24,Jaguars,17,NYJJAC,NYJ,Jets,New York Jets,JAC,Jaguars,Jacksonville Jaguars,24,17
VinnieIyer,Dolphins,24,Texans,20,MIAHOU,MIA,Dolphins,Miami Dolphins,HOU,Texans,Houston Texans,24,20
VinnieIyer,Broncos,23,Colts,20,INDDEN,IND,Colts,Indianapolis Colts,DEN,Broncos,Denver Broncos,20,23
VinnieIyer,Eagles,27,Steelers,23,PITPHI,PIT,Steelers,Pittsburgh Steelers,PHI,Eagles,Philadelphia Eagles,23,27
VinnieIyer,Cardinals,24,Patriots,20,NEARI,NE,Patriots,New England Patriots,ARI,Cardinals,Arizona Cardinals,20,24
VinnieIyer,Chargers,23,Buccaneers,20,TBLAC,TB,Buccaneers,Tampa Bay Buccaneers,LAC,L.A. Chargers,Los Angeles Chargers,20,23
VinnieIyer,Vikings,30,Bears,14,CHIMIN,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,14,30
VinnieIyer,Falcons,27,Raiders,17,ATLLV,ATL,Falcons,Atlanta Falcons,LV,Raiders,Las Vegas Raiders,27,17
Dimers,49ERS,25,RAMS,23,LARSF,LAR,Rams,Los Angeles Rams,SF,49ers,San Francisco 49ers,23,25
Dimers,RAVENS,28,GIANTS,14,BALNYG,BAL,Ravens,Baltimore Ravens,NYG,N.Y. Giants,New York Giants,28,14
Dimers,JETS,22,JAGUARS,18,NYJJAC,NYJ,Jets,New York Jets,JAC,Jaguars,Jacksonville Jaguars,22,18
Dimers,COMMANDERS,25,SAINTS,18,WASNO,WAS,Commanders,Washington Commanders,NO,Saints,New Orleans Saints,25,18
Dimers,BENGALS,26,TITANS,21,CINTEN,CIN,Bengals,Cincinnati Bengals,TEN,Titans,Tennessee Titans,26,21
Dimers,TEXANS,24,DOLPHINS,22,MIAHOU,MIA,Dolphins,Miami Dolphins,HOU,Texans,Houston Texans,22,24
Dimers,CHIEFS,24,BROWNS,20,KCCLE,KC,Chiefs,Kansas City Chiefs,CLE,Browns,Cleveland Browns,24,20
Dimers,PANTHERS,22,COWBOYS,20,DALCAR,DAL,Cowboys,Dallas Cowboys,CAR,Panthers,Carolina Panthers,20,22
Dimers,CARDINALS,26,PATRIOTS,20,NEARI,NE,Patriots,New England Patriots,ARI,Cardinals,Arizona Cardinals,20,26
Dimers,CHARGERS,24,BUCCANEERS,21,TBLAC,TB,Buccaneers,Tampa Bay Buccaneers,LAC,L.A. Chargers,Los Angeles Chargers,21,24
Dimers,LIONS,29,BILLS,26,BUFDET,BUF,Bills,Buffalo Bills,DET,Lions,Detroit Lions,26,29
Dimers,BRONCOS,24,COLTS,20,INDDEN,IND,Colts,Indianapolis Colts,DEN,Broncos,Denver Broncos,20,24
Dimers,EAGLES,24,STEELERS,19,PITPHI,PIT,Steelers,Pittsburgh Steelers,PHI,Eagles,Philadelphia Eagles,19,24
Dimers,PACKERS,24,SEAHAWKS,22,GBSEA,GB,Packers,Green Bay Packers,SEA,Seahawks,Seattle Seahawks,24,22
Dimers,VIKINGS,25,BEARS,19,CHIMIN,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,19,25
JarrettBell,Rams,27,49ers,20,LARSF,LAR,Rams,Los Angeles Rams,SF,49ers,San Francisco 49ers,27,20
ChrisBumbaca,Rams,28,49ers,26,LARSF,LAR,Rams,Los Angeles Rams,SF,49ers,San Francisco 49ers,28,26
NateDavis,Rams,27,49ers,24,LARSF,LAR,Rams,Los Angeles Rams,SF,49ers,San Francisco 49ers,27,24
TylerDragon,Rams,26,49ers,21,LARSF,LAR,Rams,Los Angeles Rams,SF,49ers,San Francisco 49ers,26,21
MichaelMiddlehurst-Schwartz,Rams,31,49ers,26,LARSF,LAR,Rams,Los Angeles Rams,SF,49ers,San Francisco 49ers,31,26
LorenzoReyes,49ers,28,Rams,23,LARSF,LAR,Rams,Los Angeles Rams,SF,49ers,San Francisco 49ers,23,28
JarrettBell,Ravens,30,Giants,13,BALNYG,BAL,Ravens,Baltimore Ravens,NYG,N.Y. Giants,New York Giants,30,13
ChrisBumbaca,Ravens,35,Giants,10,BALNYG,BAL,Ravens,Baltimore Ravens,NYG,N.Y. Giants,New York Giants,35,10
NateDavis,Ravens,27,Giants,13,BALNYG,BAL,Ravens,Baltimore Ravens,NYG,N.Y. Giants,New York Giants,27,13
TylerDragon,Ravens,31,Giants,14,BALNYG,BAL,Ravens,Baltimore Ravens,NYG,N.Y. Giants,New York Giants,31,14
MichaelMiddlehurst-Schwartz,Ravens,31,Giants,14,BALNYG,BAL,Ravens,Baltimore Ravens,NYG,N.Y. Giants,New York Giants,31,14
LorenzoReyes,Ravens,29,Giants,10,BALNYG,BAL,Ravens,Baltimore Ravens,NYG,N.Y. Giants,New York Giants,29,10
JarrettBell,Jets,20,Jaguars,13,NYJJAC,NYJ,Jets,New York Jets,JAC,Jaguars,Jacksonville Jaguars,20,13
ChrisBumbaca,Jets,31,Jaguars,24,NYJJAC,NYJ,Jets,New York Jets,JAC,Jaguars,Jacksonville Jaguars,31,24
NateDavis,Jets,27,Jaguars,20,NYJJAC,NYJ,Jets,New York Jets,JAC,Jaguars,Jacksonville Jaguars,27,20
TylerDragon,Jets,24,Jaguars,19,NYJJAC,NYJ,Jets,New York Jets,JAC,Jaguars,Jacksonville Jaguars,24,19
MichaelMiddlehurst-Schwartz,Jets,24,Jaguars,17,NYJJAC,NYJ,Jets,New York Jets,JAC,Jaguars,Jacksonville Jaguars,24,17
LorenzoReyes,Jets,25,Jaguars,17,NYJJAC,NYJ,Jets,New York Jets,JAC,Jaguars,Jacksonville Jaguars,25,17
JarrettBell,Commanders,31,Saints,19,WASNO,WAS,Commanders,Washington Commanders,NO,Saints,New Orleans Saints,31,19
ChrisBumbaca,Commanders,24,Saints,13,WASNO,WAS,Commanders,Washington Commanders,NO,Saints,New Orleans Saints,24,13
NateDavis,Commanders,32,Saints,20,WASNO,WAS,Commanders,Washington Commanders,NO,Saints,New Orleans Saints,32,20
TylerDragon,Commanders,26,Saints,18,WASNO,WAS,Commanders,Washington Commanders,NO,Saints,New Orleans Saints,26,18
MichaelMiddlehurst-Schwartz,Commanders,30,Saints,19,WASNO,WAS,Commanders,Washington Commanders,NO,Saints,New Orleans Saints,30,19
LorenzoReyes,Commanders,26,Saints,13,WASNO,WAS,Commanders,Washington Commanders,NO,Saints,New Orleans Saints,26,13
JarrettBell,Bengals,24,Titans,11,CINTEN,CIN,Bengals,Cincinnati Bengals,TEN,Titans,Tennessee Titans,24,11
ChrisBumbaca,Bengals,30,Titans,20,CINTEN,CIN,Bengals,Cincinnati Bengals,TEN,Titans,Tennessee Titans,30,20
NateDavis,Bengals,31,Titans,23,CINTEN,CIN,Bengals,Cincinnati Bengals,TEN,Titans,Tennessee Titans,31,23
TylerDragon,Bengals,28,Titans,20,CINTEN,CIN,Bengals,Cincinnati Bengals,TEN,Titans,Tennessee Titans,28,20
MichaelMiddlehurst-Schwartz,Bengals,28,Titans,20,CINTEN,CIN,Bengals,Cincinnati Bengals,TEN,Titans,Tennessee Titans,28,20
LorenzoReyes,Bengals,34,Titans,13,CINTEN,CIN,Bengals,Cincinnati Bengals,TEN,Titans,Tennessee Titans,34,13
JarrettBell,Dolphins,30,Texans,27,MIAHOU,MIA,Dolphins,Miami Dolphins,HOU,Texans,Houston Texans,30,27
ChrisBumbaca,Dolphins,21,Texans,20,MIAHOU,MIA,Dolphins,Miami Dolphins,HOU,Texans,Houston Texans,21,20
NateDavis,Dolphins,23,Texans,20,MIAHOU,MIA,Dolphins,Miami Dolphins,HOU,Texans,Houston Texans,23,20
TylerDragon,Texans,28,Dolphins,26,MIAHOU,MIA,Dolphins,Miami Dolphins,HOU,Texans,Houston Texans,26,28
MichaelMiddlehurst-Schwartz,Texans,27,Dolphins,21,MIAHOU,MIA,Dolphins,Miami Dolphins,HOU,Texans,Houston Texans,21,27
LorenzoReyes,Dolphins,24,Texans,23,MIAHOU,MIA,Dolphins,Miami Dolphins,HOU,Texans,Houston Texans,24,23
JarrettBell,Chiefs,24,Browns,22,KCCLE,KC,Chiefs,Kansas City Chiefs,CLE,Browns,Cleveland Browns,24,22
ChrisBumbaca,Chiefs,19,Browns,17,KCCLE,KC,Chiefs,Kansas City Chiefs,CLE,Browns,Cleveland Browns,19,17
NateDavis,Chiefs,24,Browns,17,KCCLE,KC,Chiefs,Kansas City Chiefs,CLE,Browns,Cleveland Browns,24,17
TylerDragon,Chiefs,20,Browns,10,KCCLE,KC,Chiefs,Kansas City Chiefs,CLE,Browns,Cleveland Browns,20,10
MichaelMiddlehurst-Schwartz,Chiefs,26,Browns,17,KCCLE,KC,Chiefs,Kansas City Chiefs,CLE,Browns,Cleveland Browns,26,17
JarrettBell,Cowboys,23,Panthers,20,DALCAR,DAL,Cowboys,Dallas Cowboys,CAR,Panthers,Carolina Panthers,23,20
ChrisBumbaca,Panthers,27,Cowboys,23,DALCAR,DAL,Cowboys,Dallas Cowboys,CAR,Panthers,Carolina Panthers,23,27
NateDavis,Cowboys,24,Panthers,23,DALCAR,DAL,Cowboys,Dallas Cowboys,CAR,Panthers,Carolina Panthers,24,23
TylerDragon,Cowboys,21,Panthers,20,DALCAR,DAL,Cowboys,Dallas Cowboys,CAR,Panthers,Carolina Panthers,21,20
MichaelMiddlehurst-Schwartz,Cowboys,24,Panthers,23,DALCAR,DAL,Cowboys,Dallas Cowboys,CAR,Panthers,Carolina Panthers,24,23
LorenzoReyes,Panthers,25,Cowboys,19,DALCAR,DAL,Cowboys,Dallas Cowboys,CAR,Panthers,Carolina Panthers,19,25
JarrettBell,Cardinals,24,Patriots,16,NEARI,NE,Patriots,New England Patriots,ARI,Cardinals,Arizona Cardinals,16,24
ChrisBumbaca,Cardinals,28,Patriots,20,NEARI,NE,Patriots,New England Patriots,ARI,Cardinals,Arizona Cardinals,20,28
NateDavis,Cardinals,27,Patriots,23,NEARI,NE,Patriots,New England Patriots,ARI,Cardinals,Arizona Cardinals,23,27
TylerDragon,Cardinals,24,Patriots,21,NEARI,NE,Patriots,New England Patriots,ARI,Cardinals,Arizona Cardinals,21,24
MichaelMiddlehurst-Schwartz,Cardinals,31,Patriots,21,NEARI,NE,Patriots,New England Patriots,ARI,Cardinals,Arizona Cardinals,21,31
LorenzoReyes,Cardinals,28,Patriots,17,NEARI,NE,Patriots,New England Patriots,ARI,Cardinals,Arizona Cardinals,17,28
JarrettBell,Chargers,24,Buccaneers,23,TBLAC,TB,Buccaneers,Tampa Bay Buccaneers,LAC,L.A. Chargers,Los Angeles Chargers,23,24
ChrisBumbaca,Chargers,24,Buccaneers,20,TBLAC,TB,Buccaneers,Tampa Bay Buccaneers,LAC,L.A. Chargers,Los Angeles Chargers,20,24
NateDavis,Chargers,24,Buccaneers,20,TBLAC,TB,Buccaneers,Tampa Bay Buccaneers,LAC,L.A. Chargers,Los Angeles Chargers,20,24
TylerDragon,Chargers,23,Buccaneers,21,TBLAC,TB,Buccaneers,Tampa Bay Buccaneers,LAC,L.A. Chargers,Los Angeles Chargers,21,23
MichaelMiddlehurst-Schwartz,Buccaneers,23,Chargers,21,TBLAC,TB,Buccaneers,Tampa Bay Buccaneers,LAC,L.A. Chargers,Los Angeles Chargers,23,21
LorenzoReyes,Chargers,23,Buccaneers,18,TBLAC,TB,Buccaneers,Tampa Bay Buccaneers,LAC,L.A. Chargers,Los Angeles Chargers,18,23
JarrettBell,Lions,31,Bills,27,BUFDET,BUF,Bills,Buffalo Bills,DET,Lions,Detroit Lions,27,31
ChrisBumbaca,Lions,35,Bills,31,BUFDET,BUF,Bills,Buffalo Bills,DET,Lions,Detroit Lions,31,35
